title,price,area,price_per_sqft,locality,city,property_type,bedroom_num,bathroom_num,balcony_num,furnished,age,total_floors,latitude,longitude
Raunak Unnathi Woods Phase 1 and 2,5400000,475,11368.421052631578,Thane,Mumbai,Apartment,1,2,0,Semi-Furnished,11,1,19.26828384,72.97466278
 ,35000000,800,43750.0,Prabhadevi,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.01625061,72.8247757
 ,3100000,590,5254.237288135593,Greater Khanda,Mumbai,Apartment,1,1,0,Unfurnished,6,1,19.01479721,73.11042023
Kamanwala Savoy Residency,130000000,2500,52000.0,Santacruz,Mumbai,Apartment,4,4,0,Semi-Furnished,13,1,19.08036423,72.83616638
Swaraj Homes Brij Bala,77500000,1350,57407.40740740741,Khar,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.07107353,72.82891846
Jai Balaji Seasons Green,3493000,650,5373.846153846154,Kalyan,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.26884651,73.13223267
Jai Balaji Seasons Green,3800000,650,5846.153846153846,Kalyan,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.26884651,73.13223267
 ,20000000,765,26143.7908496732,Vashi,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.07594872,72.99427032
Swaraj Homes Sagar Tarang,77500000,1500,51666.666666666664,Bandra,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.05232239,72.83098602
Fortune Avirahi Wing A,39200000,1453,26978.664831383347,Borivali,Mumbai,Apartment,4,4,0,Unfurnished,1,1,19.21870995,72.85221863
Fortune Avirahi Wing A,39700000,1453,27322.780454232623,Borivali,Mumbai,Apartment,4,4,0,Unfurnished,1,1,19.21870995,72.85221863
 ,29800000,1080,27592.59259259259,Vikhroli,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.11095238,72.92044067
Supreme Elenor,33000000,1148,28745.644599303138,Deonar,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.04958344,72.91609955
Kashish Iris At Kashishpark,16800000,877,19156.214367160774,Thane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.18522072,72.95781708
 ,29800000,1080,27592.59259259259,Vikhroli,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.11095238,72.92044067
Supreme Elenor,21000000,757,27741.08322324967,Deonar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.04958344,72.91609955
L And T Elixir Reserve,28200000,840,33571.42857142857,Powai,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.12111473,72.89269257
L And T Elixir Reserve,27200000,810,33580.246913580246,Powai,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.12111473,72.89269257
Peninsula Salsette 27,48500000,800,60625.0,Byculla,Mumbai,Apartment,2,2,0,Semi-Furnished,1,1,18.98697472,72.83722687
Om Sai Ganesh Park Way,22559400,550,41017.09090909091,Matunga,Mumbai,Apartment,1,1,0,Semi-Furnished,0,1,19.02695274,72.85384369
Flowline DLH Signature,90000000,1400,64285.71428571428,Bandra,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.05707359,72.82776642
Aplite Greenstone Heritage,47800000,1300,36769.230769230766,Fort,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,18.93630028,72.83820343
Flowline DLH Signature,214200000,3100,69096.7741935484,Bandra,Mumbai,Apartment,4,4,0,Semi-Furnished,0,1,19.05707359,72.82776642
Flowline DLH Signature,108000000,1600,67500.0,Bandra,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.05707359,72.82776642
Indiabulls Sky Forest A3,90000000,4500,20000.0,Lower Parel,Mumbai,Apartment,3,4,0,Semi-Furnished,1,1,19.00762367,72.83289337
Om Sai Ganesh Park Way,35234700,1000,35234.7,Matunga,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.02695274,72.85384369
Sumer Trinity Towers,90000000,1600,56250.0,Prabhadevi,Mumbai,Apartment,3,3,0,Furnished,13,1,19.01149178,72.8303833
 ,25000000,500,50000.0,Malabar Hill,Mumbai,Apartment,1,1,0,Furnished,0,1,18.95127869,72.8026123
 ,25000000,500,50000.0,Malabar Hill,Mumbai,Apartment,1,1,0,Furnished,0,1,18.95127869,72.8026123
Dosti Mezzo 22,23600000,600,39333.333333333336,Sion,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.03820419,72.86901855
 ,22500000,600,37500.0,Lower Parel,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,18.99783325,72.82821655
Radius Epitome at Imperial Heights,70000000,3000,23333.333333333332,Goregaon,Mumbai,Apartment,4,4,0,Furnished,7,1,19.15184021,72.84003448
Marathon Monte South,53700000,1200,44750.0,Byculla,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,18.9732933,72.83237457
Kalpataru Immensa,5712000,680,8400.0,Thane,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.2308712,72.98613739
Kalpataru Immensa,7526400,896,8400.0,Thane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.2308712,72.98613739
Kalpataru Immensa,7954800,947,8400.0,Thane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.2308712,72.98613739
Kalpataru Immensa,8492400,1011,8400.0,Thane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.2308712,72.98613739
Kalpataru Immensa,9718800,1157,8400.0,Thane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.2308712,72.98613739
Kalpataru Immensa,10281600,1224,8400.0,Thane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.2308712,72.98613739
Kalpataru Immensa,12045600,1434,8400.0,Thane,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.2308712,72.98613739
Kalpataru Immensa,12591600,1499,8400.0,Thane,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.2308712,72.98613739
Kalpataru Immensa,14086800,1677,8400.0,Thane,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.2308712,72.98613739
Kalpataru Immensa,17068800,2032,8400.0,Thane,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.2308712,72.98613739
Indiabulls Park,14699492,1458,10081.9561042524,Panvel,Mumbai,Apartment,4,4,0,Unfurnished,0,1,18.95218849,73.14656067
Indiabulls Park,15199362,1609,9446.464885021753,Panvel,Mumbai,Apartment,4,4,0,Unfurnished,0,1,18.95218849,73.14656067
Indiabulls Park,15300807,1636,9352.571515892421,Panvel,Mumbai,Apartment,4,4,0,Unfurnished,0,1,18.95218849,73.14656067
Indiabulls Park,12900243,1335,9663.103370786517,Panvel,Mumbai,Apartment,3,3,0,Unfurnished,0,1,18.95218849,73.14656067
Indiabulls Park,17150393,1272,13483.013364779874,Panvel,Mumbai,Apartment,3,3,0,Unfurnished,0,1,18.95218849,73.14656067
Indiabulls Park,17382137,1292,13453.66640866873,Panvel,Mumbai,Apartment,3,3,0,Unfurnished,0,1,18.95218849,73.14656067
Indiabulls Park,21508203,1582,13595.577117572693,Panvel,Mumbai,Apartment,4,4,0,Unfurnished,0,1,18.95218849,73.14656067
Indiabulls Park,39275795,2602,15094.463873943121,Panvel,Mumbai,Apartment,6,6,0,Unfurnished,0,1,18.95218849,73.14656067
Indiabulls Park,20200000,1789,11291.224147568473,Panvel,Mumbai,Apartment,4,4,0,Unfurnished,0,1,18.95218849,73.14656067
Indiabulls Park,21200000,1857,11416.262789445342,Panvel,Mumbai,Apartment,4,4,0,Unfurnished,0,1,18.95218849,73.14656067
Indiabulls Park,21200000,1862,11385.60687432868,Panvel,Mumbai,Apartment,4,4,0,Unfurnished,0,1,18.95218849,73.14656067
SD Epsilon,19697220,765,25748.0,Kandivali,Mumbai,Apartment,2,2,0,Unfurnished,4,1,19.2045784,72.87234497
SD Epsilon,28683272,1114,25748.0,Kandivali,Mumbai,Apartment,3,3,0,Unfurnished,4,1,19.2045784,72.87234497
SD Epsilon,15500296,602,25748.0,Kandivali,Mumbai,Apartment,2,2,0,Unfurnished,4,1,19.2045784,72.87234497
SD Epsilon,27164140,1055,25748.0,Kandivali,Mumbai,Apartment,3,3,0,Unfurnished,4,1,19.2045784,72.87234497
SD Epsilon,14927328,624,23922.0,Kandivali,Mumbai,Apartment,2,2,0,Unfurnished,4,1,19.2045784,72.87234497
SD Epsilon,21673332,906,23922.0,Kandivali,Mumbai,Apartment,2,2,0,Unfurnished,4,1,19.2045784,72.87234497
SD Epsilon,26529498,1109,23922.0,Kandivali,Mumbai,Apartment,3,3,0,Unfurnished,4,1,19.2045784,72.87234497
SD Epsilon,23887175,1097,21775.0,Kandivali,Mumbai,Apartment,3,3,0,Unfurnished,4,1,19.2045784,72.87234497
Kanakia Zenworld Phase I,10800129,430,25116.579069767442,Kanjurmarg,Mumbai,Apartment,1,2,0,Unfurnished,2,1,19.13013268,72.93141937
Kanakia Zenworld Phase I,11281340,449,25125.478841870823,Kanjurmarg,Mumbai,Apartment,1,2,0,Unfurnished,2,1,19.13013268,72.93141937
Kanakia Zenworld Phase I,11259740,448,25133.348214285714,Kanjurmarg,Mumbai,Apartment,1,2,0,Unfurnished,2,1,19.13013268,72.93141937
Kanakia Zenworld Phase I,9349341,446,20962.64798206278,Kanjurmarg,Mumbai,Apartment,1,1,0,Unfurnished,2,1,19.13013268,72.93141937
Kanakia Zenworld Phase I,10499999,418,25119.614832535884,Kanjurmarg,Mumbai,Apartment,1,2,0,Unfurnished,2,1,19.13013268,72.93141937
Kanakia Zenworld Phase I,11205492,446,25124.421524663678,Kanjurmarg,Mumbai,Apartment,1,2,0,Unfurnished,2,1,19.13013268,72.93141937
Kanakia Zenworld Phase I,11302940,450,25117.644444444446,Kanjurmarg,Mumbai,Apartment,1,2,0,Unfurnished,2,1,19.13013268,72.93141937
Kanakia Zenworld Phase I,11408424,454,25128.687224669604,Kanjurmarg,Mumbai,Apartment,1,2,0,Unfurnished,2,1,19.13013268,72.93141937
Kanakia Zenworld Phase I,11430024,455,25120.93186813187,Kanjurmarg,Mumbai,Apartment,1,2,0,Unfurnished,2,1,19.13013268,72.93141937
Kanakia Zenworld Phase I,12811371,510,25120.335294117645,Kanjurmarg,Mumbai,Apartment,1,2,0,Unfurnished,2,1,19.13013268,72.93141937
Kanakia Zenworld Phase I,19400000,700,27714.285714285714,Kanjurmarg,Mumbai,Apartment,2,2,0,Unfurnished,2,1,19.13013268,72.93141937
Kanakia Zenworld Phase I,20783952,750,27711.936,Kanjurmarg,Mumbai,Apartment,2,2,0,Unfurnished,2,1,19.13013268,72.93141937
Kanakia Zenworld Phase I,20974853,757,27707.86393659181,Kanjurmarg,Mumbai,Apartment,2,2,0,Unfurnished,2,1,19.13013268,72.93141937
Kanakia Zenworld Phase I,21037470,759,27717.351778656128,Kanjurmarg,Mumbai,Apartment,2,2,0,Unfurnished,2,1,19.13013268,72.93141937
Kanakia Zenworld Phase I,20303794,733,27699.582537517053,Kanjurmarg,Mumbai,Apartment,2,2,0,Unfurnished,2,1,19.13013268,72.93141937
Kanakia Zenworld Phase I,22099999,839,26340.880810488678,Kanjurmarg,Mumbai,Apartment,3,2,0,Unfurnished,2,1,19.13013268,72.93141937
Kanakia Zenworld Phase I,25260980,959,26340.959332638166,Kanjurmarg,Mumbai,Apartment,3,3,0,Unfurnished,2,1,19.13013268,72.93141937
Indiabulls Park,5999993,475,12631.564210526316,Panvel,Mumbai,Apartment,1,1,0,Unfurnished,0,1,18.95218849,73.14656067
Indiabulls Park,6060134,602,10066.667774086378,Panvel,Mumbai,Apartment,2,2,0,Unfurnished,0,1,18.95218849,73.14656067
Indiabulls Park,7260245,733,9904.836289222374,Panvel,Mumbai,Apartment,2,2,0,Unfurnished,0,1,18.95218849,73.14656067
Indiabulls Park,10400105,1070,9719.724299065421,Panvel,Mumbai,Apartment,3,3,0,Unfurnished,0,1,18.95218849,73.14656067
Indiabulls Park,7560151,742,10188.882749326145,Panvel,Mumbai,Apartment,2,2,0,Unfurnished,0,1,18.95218849,73.14656067
Indiabulls Park,7870284,767,10261.126466753585,Panvel,Mumbai,Apartment,2,2,0,Unfurnished,0,1,18.95218849,73.14656067
Indiabulls Park,17149633,1250,13719.7064,Panvel,Mumbai,Apartment,3,3,0,Unfurnished,0,1,18.95218849,73.14656067
Indiabulls Park,4400000,557,7899.461400359067,Panvel,Mumbai,Apartment,1,1,0,Unfurnished,0,1,18.95218849,73.14656067
Indiabulls Park,5600000,699,8011.444921316166,Panvel,Mumbai,Apartment,2,2,0,Unfurnished,0,1,18.95218849,73.14656067
Indiabulls Park,9704000,851,11403.055229142186,Panvel,Mumbai,Apartment,2,2,0,Unfurnished,0,1,18.95218849,73.14656067
Indiabulls Park,10300000,887,11612.17587373168,Panvel,Mumbai,Apartment,2,2,0,Unfurnished,0,1,18.95218849,73.14656067
Indiabulls Park,10600000,928,11422.413793103447,Panvel,Mumbai,Apartment,2,2,0,Unfurnished,0,1,18.95218849,73.14656067
Indiabulls Park,14000000,1249,11208.96717373899,Panvel,Mumbai,Apartment,3,3,0,Unfurnished,0,1,18.95218849,73.14656067
Piramal Vaikunth Cluster 1,15536007,994,15629.785714285714,Thane,Mumbai,Apartment,1,1,0,Unfurnished,3,1,19.22201729,72.98898315
Piramal Vaikunth Cluster 1,13018957,833,15629.0,Thane,Mumbai,Apartment,1,1,0,Unfurnished,3,1,19.22201729,72.98898315
Piramal Vaikunth Cluster 1,11924927,763,15629.0,Thane,Mumbai,Apartment,1,1,0,Unfurnished,3,1,19.22201729,72.98898315
Piramal Vaikunth Cluster 1,15691516,1004,15629.0,Thane,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.22201729,72.98898315
Piramal Vaikunth Cluster 1,15754032,1008,15629.0,Thane,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.22201729,72.98898315
Piramal Vaikunth Cluster 1,15785290,1010,15629.0,Thane,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.22201729,72.98898315
Piramal Vaikunth Cluster 1,15816548,1012,15629.0,Thane,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.22201729,72.98898315
Piramal Vaikunth Cluster 1,15832177,1013,15629.0,Thane,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.22201729,72.98898315
Piramal Vaikunth Cluster 1,17500000,1015,17241.379310344826,Thane,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.22201729,72.98898315
Piramal Vaikunth Cluster 1,15925951,1019,15629.0,Thane,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.22201729,72.98898315
Piramal Vaikunth Cluster 1,15941580,1020,15629.0,Thane,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.22201729,72.98898315
Piramal Vaikunth Cluster 1,15972838,1022,15629.0,Thane,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.22201729,72.98898315
Piramal Vaikunth Cluster 1,16035354,1026,15629.0,Thane,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.22201729,72.98898315
Piramal Vaikunth Cluster 1,16066612,1028,15629.0,Thane,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.22201729,72.98898315
Piramal Vaikunth Cluster 1,16082241,1029,15629.0,Thane,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.22201729,72.98898315
Piramal Vaikunth Cluster 1,16160386,1034,15629.0,Thane,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.22201729,72.98898315
Piramal Vaikunth Cluster 1,17754255,1041,17055.0,Thane,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.22201729,72.98898315
Piramal Vaikunth Cluster 1,17805420,1044,17055.0,Thane,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.22201729,72.98898315
Piramal Vaikunth Cluster 1,19101600,1120,17055.0,Thane,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.22201729,72.98898315
Piramal Vaikunth Cluster 1,19545030,1146,17055.0,Thane,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.22201729,72.98898315
Piramal Vaikunth Cluster 1,17499999,1015,17241.378325123154,Thane,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.22201729,72.98898315
Piramal Vaikunth Cluster 1,16200000,1006,16103.37972166998,Thane,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.22201729,72.98898315
Piramal Vaikunth Cluster 1,17840755,1014,17594.432938856015,Thane,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.22201729,72.98898315
Piramal Vaikunth Cluster 1,16908549,1050,16103.38,Thane,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.22201729,72.98898315
Piramal Vaikunth Cluster 1,14486034,906,15989.0,Thane,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.22201729,72.98898315
Piramal Vaikunth Cluster 1,14680008,931,15768.0,Thane,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.22201729,72.98898315
Piramal Vaikunth Cluster 1,14679822,933,15734.0,Thane,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.22201729,72.98898315
Piramal Vaikunth Cluster 1,14727024,936,15734.0,Thane,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.22201729,72.98898315
Piramal Vaikunth Cluster 1,14758492,938,15734.0,Thane,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.22201729,72.98898315
Piramal Vaikunth Cluster 1,14821428,942,15734.0,Thane,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.22201729,72.98898315
Piramal Vaikunth Cluster 1,14837162,943,15734.0,Thane,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.22201729,72.98898315
Piramal Vaikunth Cluster 1,15411712,992,15536.0,Thane,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.22201729,72.98898315
Piramal Vaikunth Cluster 1,15520464,999,15536.0,Thane,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.22201729,72.98898315
Piramal Vaikunth Cluster 1,22866431,1223,18697.0,Thane,Mumbai,Apartment,3,3,0,Unfurnished,3,1,19.22201729,72.98898315
Piramal Vaikunth Cluster 1,22849152,1256,18192.0,Thane,Mumbai,Apartment,3,3,0,Unfurnished,3,1,19.22201729,72.98898315
Piramal Vaikunth Cluster 1,22922283,1260,18192.288095238095,Thane,Mumbai,Apartment,3,3,0,Unfurnished,3,1,19.22201729,72.98898315
Piramal Vaikunth Cluster 1,18100000,1140,15877.192982456141,Thane,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.22201729,72.98898315
Piramal Vaikunth Cluster 1,23200000,1366,16983.89458272328,Thane,Mumbai,Apartment,3,3,0,Unfurnished,3,1,19.22201729,72.98898315
Piramal Vaikunth Cluster 1,21200000,1207,17564.20878210439,Thane,Mumbai,Apartment,3,3,0,Unfurnished,3,1,19.22201729,72.98898315
Piramal Vaikunth Cluster 1,21600000,1293,16705.336426914153,Thane,Mumbai,Apartment,3,3,0,Unfurnished,3,1,19.22201729,72.98898315
Godrej The Trees Residential Phase 1,10201518,464,21986.030172413793,Vikhroli,Mumbai,Apartment,1,1,0,Unfurnished,3,1,19.09123993,72.92190552
Godrej The Trees Residential Phase 1,10319904,469,22004.059701492537,Vikhroli,Mumbai,Apartment,1,1,0,Unfurnished,3,1,19.09123993,72.92190552
Godrej The Trees Residential Phase 1,11433137,520,21986.801923076924,Vikhroli,Mumbai,Apartment,1,1,0,Unfurnished,3,1,19.09123993,72.92190552
Godrej The Trees Residential Phase 1,10578243,481,21992.18918918919,Vikhroli,Mumbai,Apartment,1,1,0,Unfurnished,3,1,19.09123993,72.92190552
Godrej The Trees Residential Phase 1,12060940,548,22009.014598540147,Vikhroli,Mumbai,Apartment,1,1,0,Unfurnished,3,1,19.09123993,72.92190552
Godrej The Trees Residential Phase 1,11568248,526,21992.86692015209,Vikhroli,Mumbai,Apartment,1,1,0,Unfurnished,3,1,19.09123993,72.92190552
Godrej The Trees Residential Phase 1,10353132,470,22027.940425531913,Vikhroli,Mumbai,Apartment,1,1,0,Unfurnished,3,1,19.09123993,72.92190552
Godrej The Trees Residential Phase 1,10452375,475,22005.0,Vikhroli,Mumbai,Apartment,1,1,0,Unfurnished,3,1,19.09123993,72.92190552
Godrej The Trees Residential Phase 1,10561519,480,22003.164583333335,Vikhroli,Mumbai,Apartment,1,1,0,Unfurnished,3,1,19.09123993,72.92190552
Godrej The Trees Residential Phase 1,11326633,515,21993.46213592233,Vikhroli,Mumbai,Apartment,1,1,0,Unfurnished,3,1,19.09123993,72.92190552
Godrej The Trees Residential Phase 1,11475827,522,21984.342911877393,Vikhroli,Mumbai,Apartment,1,1,0,Unfurnished,3,1,19.09123993,72.92190552
Godrej The Trees Residential Phase 1,10450174,475,22000.366315789473,Vikhroli,Mumbai,Apartment,1,1,0,Unfurnished,3,1,19.09123993,72.92190552
Godrej The Trees Residential Phase 1,11013942,501,21983.91616766467,Vikhroli,Mumbai,Apartment,1,1,0,Unfurnished,3,1,19.09123993,72.92190552
Godrej The Trees Residential Phase 1,12333362,560,22023.860714285714,Vikhroli,Mumbai,Apartment,1,1,0,Unfurnished,3,1,19.09123993,72.92190552
Godrej The Trees Residential Phase 1,15811461,699,22620.115879828325,Vikhroli,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.09123993,72.92190552
Godrej The Trees Residential Phase 1,16052516,710,22609.177464788732,Vikhroli,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.09123993,72.92190552
Godrej The Trees Residential Phase 1,16351912,723,22616.752420470264,Vikhroli,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.09123993,72.92190552
Godrej The Trees Residential Phase 1,16081687,711,22618.4064697609,Vikhroli,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.09123993,72.92190552
Godrej The Trees Residential Phase 1,14769680,653,22618.192955589588,Vikhroli,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.09123993,72.92190552
Godrej The Trees Residential Phase 1,15919552,704,22613.0,Vikhroli,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.09123993,72.92190552
Godrej The Trees Residential Phase 1,15935607,705,22603.697872340425,Vikhroli,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.09123993,72.92190552
Godrej The Trees Residential Phase 1,14842720,656,22626.09756097561,Vikhroli,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.09123993,72.92190552
Godrej The Trees Residential Phase 1,15653396,692,22620.514450867053,Vikhroli,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.09123993,72.92190552
Godrej The Trees Residential Phase 1,18300000,480,38125.0,Vikhroli,Mumbai,Apartment,1,1,0,Unfurnished,3,1,19.09123993,72.92190552
Godrej The Trees Residential Phase 1,19176875,503,38125.0,Vikhroli,Mumbai,Apartment,1,1,0,Unfurnished,3,1,19.09123993,72.92190552
Godrej The Trees Residential Phase 1,18500000,476,38865.5462184874,Vikhroli,Mumbai,Apartment,1,1,0,Unfurnished,3,1,19.09123993,72.92190552
Godrej The Trees Residential Phase 1,21000000,495,42424.242424242424,Vikhroli,Mumbai,Apartment,1,1,0,Unfurnished,3,1,19.09123993,72.92190552
Godrej The Trees Residential Phase 1,23889852,1044,22883.0,Vikhroli,Mumbai,Apartment,3,3,0,Unfurnished,3,1,19.09123993,72.92190552
Godrej The Trees Residential Phase 1,20027430,875,22888.49142857143,Vikhroli,Mumbai,Apartment,3,3,0,Unfurnished,3,1,19.09123993,72.92190552
Godrej The Trees Residential Phase 1,18429595,815,22613.0,Vikhroli,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.09123993,72.92190552
Godrej The Trees Residential Phase 1,22814351,997,22883.0,Vikhroli,Mumbai,Apartment,3,3,0,Unfurnished,3,1,19.09123993,72.92190552
Godrej The Trees Residential Phase 1,20192645,882,22894.155328798184,Vikhroli,Mumbai,Apartment,3,3,0,Unfurnished,3,1,19.09123993,72.92190552
Godrej The Trees Residential Phase 1,36406853,1591,22883.0,Vikhroli,Mumbai,Apartment,4,4,0,Unfurnished,3,1,19.09123993,72.92190552
Godrej The Trees Residential Phase 1,23303360,1018,22891.3163064833,Vikhroli,Mumbai,Apartment,3,3,0,Unfurnished,3,1,19.09123993,72.92190552
Godrej The Trees Residential Phase 1,24022573,1050,22878.640952380953,Vikhroli,Mumbai,Apartment,3,3,0,Unfurnished,3,1,19.09123993,72.92190552
Godrej The Trees Residential Phase 1,23773835,1039,22881.45813282002,Vikhroli,Mumbai,Apartment,3,3,0,Unfurnished,3,1,19.09123993,72.92190552
Godrej The Trees Residential Phase 1,24276345,1061,22880.626767200753,Vikhroli,Mumbai,Apartment,3,3,0,Unfurnished,3,1,19.09123993,72.92190552
Godrej The Trees Residential Phase 1,29557284,1292,22877.15479876161,Vikhroli,Mumbai,Apartment,4,4,0,Unfurnished,3,1,19.09123993,72.92190552
Godrej The Trees Residential Phase 1,30091145,1315,22883.0,Vikhroli,Mumbai,Apartment,4,4,0,Unfurnished,3,1,19.09123993,72.92190552
Godrej The Trees Residential Phase 1,33995671,1486,22877.302153432032,Vikhroli,Mumbai,Apartment,4,4,0,Unfurnished,3,1,19.09123993,72.92190552
Godrej The Trees Residential Phase 1,18447685,816,22607.457107843136,Vikhroli,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.09123993,72.92190552
Godrej The Trees Residential Phase 1,18863764,834,22618.42206235012,Vikhroli,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.09123993,72.92190552
Godrej The Trees Residential Phase 1,18947124,828,22883.0,Vikhroli,Mumbai,Apartment,3,3,0,Unfurnished,3,1,19.09123993,72.92190552
